subject ID,list,trial_number,trial_object,trial_modifier,intonation,modifier_type,probe_type,response
32980,E,31,hole,careful,declarative,grad+subj+pos,approve,2
32980,E,32,hole,careful,declarative,grad+subj+pos,mean,2
32980,E,33,hole,careful,declarative,grad+subj+pos,nice,5
32980,E,34,solution,helpful,sarcastic,grad+subj+pos,approve,2
32980,E,35,solution,helpful,sarcastic,grad+subj+pos,mean,2
32980,E,36,solution,helpful,sarcastic,grad+subj+pos,nice,5
32980,E,37,novel,tricky,declarative,grad+subj+neg,approve,1
32980,E,38,novel,tricky,declarative,grad+subj+neg,mean,2
32980,E,39,novel,tricky,declarative,grad+subj+neg,nice,4
32980,E,40,video,foolish,sarcastic,grad+subj+neg,approve,1
32980,E,41,video,foolish,sarcastic,grad+subj+neg,mean,2
32980,E,42,video,foolish,sarcastic,grad+subj+neg,nice,3
31660,E,1,book,n/a,declarative,training1 neg,approve,1
31660,E,2,book,n/a,declarative,training1 neg,mean,2
31660,E,3,book,n/a,declarative,training1 neg,nice,3
31660,E,4,recital,n/a,declarative,training2 pos,approve,2
31660,E,5,recital,n/a,declarative,training2 pos,mean,2
31660,E,6,recital,n/a,declarative,training2 pos,nice,1
31660,E,7,cake,lemon,declarative,–grad–subj,approve,1
31660,E,8,cake,lemon,declarative,–grad–subj,mean,2
31660,E,9,cake,lemon,declarative,–grad–subj,nice,2
31660,E,10,gift,birthday,sarcastic,–grad–subj,approve,1
31660,E,11,gift,birthday,sarcastic,–grad–subj,mean,2
31660,E,12,gift,birthday,sarcastic,–grad–subj,nice,2
31660,E,13,bouquet,pretty,declarative,grad+subj+pos,approve,2
31660,E,14,bouquet,pretty,declarative,grad+subj+pos,mean,2
31660,E,15,bouquet,pretty,declarative,grad+subj+pos,nice,4
31660,E,16,question,clever,sarcastic,grad+subj+pos,approve,2
31660,E,17,question,clever,sarcastic,grad+subj+pos,mean,1
31660,E,18,question,clever,sarcastic,grad+subj+pos,nice,2
31660,E,19,dish,nasty,declarative,grad+subj+neg,approve,1
31660,E,20,dish,nasty,declarative,grad+subj+neg,mean,2
31660,E,21,dish,nasty,declarative,grad+subj+neg,nice,1
31660,E,22,shirt,ugly,sarcastic,grad+subj+neg,approve,1
31660,E,23,shirt,ugly,sarcastic,grad+subj+neg,mean,1
31660,E,24,shirt,ugly,sarcastic,grad+subj+neg,nice,4
31660,E,25,story,bedtime,declarative,–grad–subj,approve,1
31660,E,26,story,bedtime,declarative,–grad–subj,mean,2
31660,E,27,story,bedtime,declarative,–grad–subj,nice,3
31660,E,28,tool,wooden,sarcastic,–grad–subj,approve,1
31660,E,29,tool,wooden,sarcastic,–grad–subj,mean,2
31660,E,30,tool,wooden,sarcastic,–grad–subj,nice,2
31660,E,31,hole,careful,declarative,grad+subj+pos,approve,2
31660,E,32,hole,careful,declarative,grad+subj+pos,mean,2
31660,E,33,hole,careful,declarative,grad+subj+pos,nice,3
31660,E,34,solution,helpful,sarcastic,grad+subj+pos,approve,2
31660,E,35,solution,helpful,sarcastic,grad+subj+pos,mean,1
31660,E,36,solution,helpful,sarcastic,grad+subj+pos,nice,2
31660,E,37,novel,tricky,declarative,grad+subj+neg,approve,2
31660,E,38,novel,tricky,declarative,grad+subj+neg,mean,2
31660,E,39,novel,tricky,declarative,grad+subj+neg,nice,3
31660,E,40,video,foolish,sarcastic,grad+subj+neg,approve,1
31660,E,41,video,foolish,sarcastic,grad+subj+neg,mean,1
31660,E,42,video,foolish,sarcastic,grad+subj+neg,nice,4
32548,E,1,book,n/a,declarative,training1 neg,approve,1
32548,E,2,book,n/a,declarative,training1 neg,mean,2
32548,E,3,book,n/a,declarative,training1 neg,nice,1
32548,E,4,recital,n/a,declarative,training2 pos,approve,2
32548,E,5,recital,n/a,declarative,training2 pos,mean,2
32548,E,6,recital,n/a,declarative,training2 pos,nice,3
32548,E,7,cake,lemon,declarative,–grad–subj,approve,2
32548,E,8,cake,lemon,declarative,–grad–subj,mean,1
32548,E,9,cake,lemon,declarative,–grad–subj,nice,3
32548,E,10,gift,birthday,sarcastic,–grad–subj,approve,1
32548,E,11,gift,birthday,sarcastic,–grad–subj,mean,1
32548,E,12,gift,birthday,sarcastic,–grad–subj,nice,3
32548,E,13,bouquet,pretty,declarative,grad+subj+pos,approve,1
32548,E,14,bouquet,pretty,declarative,grad+subj+pos,mean,1
32548,E,15,bouquet,pretty,declarative,grad+subj+pos,nice,3
32548,E,16,question,clever,sarcastic,grad+subj+pos,approve,2
32548,E,17,question,clever,sarcastic,grad+subj+pos,mean,2
32548,E,18,question,clever,sarcastic,grad+subj+pos,nice,2
32548,E,19,dish,nasty,declarative,grad+subj+neg,approve,1
32548,E,20,dish,nasty,declarative,grad+subj+neg,mean,2
32548,E,21,dish,nasty,declarative,grad+subj+neg,nice,3
32548,E,22,shirt,ugly,sarcastic,grad+subj+neg,approve,1
32548,E,23,shirt,ugly,sarcastic,grad+subj+neg,mean,2
32548,E,24,shirt,ugly,sarcastic,grad+subj+neg,nice,3
32548,E,25,story,bedtime,declarative,–grad–subj,approve,2
32548,E,26,story,bedtime,declarative,–grad–subj,mean,2
32548,E,27,story,bedtime,declarative,–grad–subj,nice,2
32548,E,28,tool,wooden,sarcastic,–grad–subj,approve,2
32548,E,29,tool,wooden,sarcastic,–grad–subj,mean,2
32548,E,30,tool,wooden,sarcastic,–grad–subj,nice,3
32548,E,31,hole,careful,declarative,grad+subj+pos,approve,2
32548,E,32,hole,careful,declarative,grad+subj+pos,mean,2
32548,E,33,hole,careful,declarative,grad+subj+pos,nice,3
32548,E,34,solution,helpful,sarcastic,grad+subj+pos,approve,2
32548,E,35,solution,helpful,sarcastic,grad+subj+pos,mean,2
32548,E,36,solution,helpful,sarcastic,grad+subj+pos,nice,3
32548,E,37,novel,tricky,declarative,grad+subj+neg,approve,2
32548,E,38,novel,tricky,declarative,grad+subj+neg,mean,2
32548,E,39,novel,tricky,declarative,grad+subj+neg,nice,3
32548,E,40,video,foolish,sarcastic,grad+subj+neg,approve,2
32548,E,41,video,foolish,sarcastic,grad+subj+neg,mean,2
32548,E,42,video,foolish,sarcastic,grad+subj+neg,nice,3
33064,E,1,book,n/a,declarative,training1 neg,approve,1
33064,E,2,book,n/a,declarative,training1 neg,mean,2
33064,E,3,book,n/a,declarative,training1 neg,nice,3
33064,E,4,recital,n/a,declarative,training2 pos,approve,2
33064,E,5,recital,n/a,declarative,training2 pos,mean,2
33064,E,6,recital,n/a,declarative,training2 pos,nice,1
33064,E,7,cake,lemon,declarative,–grad–subj,approve,1
33064,E,8,cake,lemon,declarative,–grad–subj,mean,2
33064,E,9,cake,lemon,declarative,–grad–subj,nice,2
33064,E,10,gift,birthday,sarcastic,–grad–subj,approve,1
33064,E,11,gift,birthday,sarcastic,–grad–subj,mean,2
33064,E,12,gift,birthday,sarcastic,–grad–subj,nice,1
33064,E,13,bouquet,pretty,declarative,grad+subj+pos,approve,2
33064,E,14,bouquet,pretty,declarative,grad+subj+pos,mean,2
33064,E,15,bouquet,pretty,declarative,grad+subj+pos,nice,4
33064,E,16,question,clever,sarcastic,grad+subj+pos,approve,1
33064,E,17,question,clever,sarcastic,grad+subj+pos,mean,1
33064,E,18,question,clever,sarcastic,grad+subj+pos,nice,2
33064,E,19,dish,nasty,declarative,grad+subj+neg,approve,1
33064,E,20,dish,nasty,declarative,grad+subj+neg,mean,2
33064,E,21,dish,nasty,declarative,grad+subj+neg,nice,1
33064,E,22,shirt,ugly,sarcastic,grad+subj+neg,approve,1
33064,E,23,shirt,ugly,sarcastic,grad+subj+neg,mean,2
33064,E,24,shirt,ugly,sarcastic,grad+subj+neg,nice,2
33064,E,25,story,bedtime,declarative,–grad–subj,approve,1
33064,E,26,story,bedtime,declarative,–grad–subj,mean,2
33064,E,27,story,bedtime,declarative,–grad–subj,nice,3
33064,E,28,tool,wooden,sarcastic,–grad–subj,approve,1
33064,E,29,tool,wooden,sarcastic,–grad–subj,mean,2
33064,E,30,tool,wooden,sarcastic,–grad–subj,nice,2
33064,E,31,hole,careful,declarative,grad+subj+pos,approve,2
33064,E,32,hole,careful,declarative,grad+subj+pos,mean,2
33064,E,33,hole,careful,declarative,grad+subj+pos,nice,4
33064,E,34,solution,helpful,sarcastic,grad+subj+pos,approve,1
33064,E,35,solution,helpful,sarcastic,grad+subj+pos,mean,1
33064,E,36,solution,helpful,sarcastic,grad+subj+pos,nice,2
33064,E,37,novel,tricky,declarative,grad+subj+neg,approve,2
33064,E,38,novel,tricky,declarative,grad+subj+neg,mean,2
33064,E,39,novel,tricky,declarative,grad+subj+neg,nice,4
33064,E,40,video,foolish,sarcastic,grad+subj+neg,approve,1
33064,E,41,video,foolish,sarcastic,grad+subj+neg,mean,2
33064,E,42,video,foolish,sarcastic,grad+subj+neg,nice,3
30382,E,1,book,n/a,declarative,training1 neg,approve,1
30382,E,2,book,n/a,declarative,training1 neg,mean,2
30382,E,3,book,n/a,declarative,training1 neg,nice,3
30382,E,4,recital,n/a,declarative,training2 pos,approve,2
30382,E,5,recital,n/a,declarative,training2 pos,mean,2
30382,E,6,recital,n/a,declarative,training2 pos,nice,1
30382,E,7,cake,lemon,declarative,–grad–subj,approve,1
30382,E,8,cake,lemon,declarative,–grad–subj,mean,2
30382,E,9,cake,lemon,declarative,–grad–subj,nice,3
30382,E,10,gift,birthday,sarcastic,–grad–subj,approve,1
30382,E,11,gift,birthday,sarcastic,–grad–subj,mean,2
30382,E,12,gift,birthday,sarcastic,–grad–subj,nice,2
30382,E,13,bouquet,pretty,declarative,grad+subj+pos,approve,2
30382,E,14,bouquet,pretty,declarative,grad+subj+pos,mean,2
30382,E,15,bouquet,pretty,declarative,grad+subj+pos,nice,4
30382,E,16,question,clever,sarcastic,grad+subj+pos,approve,1
30382,E,17,question,clever,sarcastic,grad+subj+pos,mean,2
30382,E,18,question,clever,sarcastic,grad+subj+pos,nice,3
30382,E,19,dish,nasty,declarative,grad+subj+neg,approve,1
30382,E,20,dish,nasty,declarative,grad+subj+neg,mean,2
30382,E,21,dish,nasty,declarative,grad+subj+neg,nice,1
30382,E,22,shirt,ugly,sarcastic,grad+subj+neg,approve,1
30382,E,23,shirt,ugly,sarcastic,grad+subj+neg,mean,2
30382,E,24,shirt,ugly,sarcastic,grad+subj+neg,nice,1
30382,E,25,story,bedtime,declarative,–grad–subj,approve,2
30382,E,26,story,bedtime,declarative,–grad–subj,mean,2
30382,E,27,story,bedtime,declarative,–grad–subj,nice,3
30382,E,28,tool,wooden,sarcastic,–grad–subj,approve,1
30382,E,29,tool,wooden,sarcastic,–grad–subj,mean,2
30382,E,30,tool,wooden,sarcastic,–grad–subj,nice,3
30382,E,31,hole,careful,declarative,grad+subj+pos,approve,2
30382,E,32,hole,careful,declarative,grad+subj+pos,mean,2
30382,E,33,hole,careful,declarative,grad+subj+pos,nice,3
30382,E,34,solution,helpful,sarcastic,grad+subj+pos,approve,2
30382,E,35,solution,helpful,sarcastic,grad+subj+pos,mean,2
30382,E,36,solution,helpful,sarcastic,grad+subj+pos,nice,3
30382,E,37,novel,tricky,declarative,grad+subj+neg,approve,1
30382,E,38,novel,tricky,declarative,grad+subj+neg,mean,2
30382,E,39,novel,tricky,declarative,grad+subj+neg,nice,3
30382,E,40,video,foolish,sarcastic,grad+subj+neg,approve,1
30382,E,41,video,foolish,sarcastic,grad+subj+neg,mean,2
30382,E,42,video,foolish,sarcastic,grad+subj+neg,nice,2
28816,E,1,book,n/a,declarative,training1 neg,approve,1
28816,E,2,book,n/a,declarative,training1 neg,mean,2
28816,E,3,book,n/a,declarative,training1 neg,nice,2
28816,E,4,recital,n/a,declarative,training2 pos,approve,2
28816,E,5,recital,n/a,declarative,training2 pos,mean,2
28816,E,6,recital,n/a,declarative,training2 pos,nice,1
28816,E,7,cake,lemon,declarative,–grad–subj,approve,1
28816,E,8,cake,lemon,declarative,–grad–subj,mean,2
28816,E,9,cake,lemon,declarative,–grad–subj,nice,3
28816,E,10,gift,birthday,sarcastic,–grad–subj,approve,1
28816,E,11,gift,birthday,sarcastic,–grad–subj,mean,2
28816,E,12,gift,birthday,sarcastic,–grad–subj,nice,1
28816,E,13,bouquet,pretty,declarative,grad+subj+pos,approve,2
28816,E,14,bouquet,pretty,declarative,grad+subj+pos,mean,2
28816,E,15,bouquet,pretty,declarative,grad+subj+pos,nice,5
28816,E,16,question,clever,sarcastic,grad+subj+pos,approve,1
28816,E,17,question,clever,sarcastic,grad+subj+pos,mean,2
28816,E,18,question,clever,sarcastic,grad+subj+pos,nice,1
28816,E,19,dish,nasty,declarative,grad+subj+neg,approve,1
28816,E,20,dish,nasty,declarative,grad+subj+neg,mean,2
28816,E,21,dish,nasty,declarative,grad+subj+neg,nice,3
28816,E,22,shirt,ugly,sarcastic,grad+subj+neg,approve,1
28816,E,23,shirt,ugly,sarcastic,grad+subj+neg,mean,2
28816,E,24,shirt,ugly,sarcastic,grad+subj+neg,nice,1
28816,E,25,story,bedtime,declarative,–grad–subj,approve,1
28816,E,26,story,bedtime,declarative,–grad–subj,mean,2
28816,E,27,story,bedtime,declarative,–grad–subj,nice,3
28816,E,28,tool,wooden,sarcastic,–grad–subj,approve,1
28816,E,29,tool,wooden,sarcastic,–grad–subj,mean,2
28816,E,30,tool,wooden,sarcastic,–grad–subj,nice,1
28816,E,31,hole,careful,declarative,grad+subj+pos,approve,1
28816,E,32,hole,careful,declarative,grad+subj+pos,mean,2
28816,E,33,hole,careful,declarative,grad+subj+pos,nice,4
28816,E,34,solution,helpful,sarcastic,grad+subj+pos,approve,1
28816,E,35,solution,helpful,sarcastic,grad+subj+pos,mean,2
28816,E,36,solution,helpful,sarcastic,grad+subj+pos,nice,1
28816,E,37,novel,tricky,declarative,grad+subj+neg,approve,1
28816,E,38,novel,tricky,declarative,grad+subj+neg,mean,2
28816,E,39,novel,tricky,declarative,grad+subj+neg,nice,5
28816,E,40,video,foolish,sarcastic,grad+subj+neg,approve,1
28816,E,41,video,foolish,sarcastic,grad+subj+neg,mean,2
28816,E,42,video,foolish,sarcastic,grad+subj+neg,nice,1
33736,E,1,book,n/a,declarative,training1 neg,approve,1
33736,E,2,book,n/a,declarative,training1 neg,mean,2
33736,E,3,book,n/a,declarative,training1 neg,nice,3
33736,E,4,recital,n/a,declarative,training2 pos,approve,2
33736,E,5,recital,n/a,declarative,training2 pos,mean,2
33736,E,6,recital,n/a,declarative,training2 pos,nice,1
33736,E,7,cake,lemon,declarative,–grad–subj,approve,1
33736,E,8,cake,lemon,declarative,–grad–subj,mean,2
33736,E,9,cake,lemon,declarative,–grad–subj,nice,2
33736,E,10,gift,birthday,sarcastic,–grad–subj,approve,1
33736,E,11,gift,birthday,sarcastic,–grad–subj,mean,2
33736,E,12,gift,birthday,sarcastic,–grad–subj,nice,1
33736,E,13,bouquet,pretty,declarative,grad+subj+pos,approve,2
33736,E,14,bouquet,pretty,declarative,grad+subj+pos,mean,2
33736,E,15,bouquet,pretty,declarative,grad+subj+pos,nice,4
33736,E,16,question,clever,sarcastic,grad+subj+pos,approve,1
33736,E,17,question,clever,sarcastic,grad+subj+pos,mean,1
33736,E,18,question,clever,sarcastic,grad+subj+pos,nice,2
33736,E,19,dish,nasty,declarative,grad+subj+neg,approve,1
33736,E,20,dish,nasty,declarative,grad+subj+neg,mean,2
33736,E,21,dish,nasty,declarative,grad+subj+neg,nice,1
33736,E,22,shirt,ugly,sarcastic,grad+subj+neg,approve,1
33736,E,23,shirt,ugly,sarcastic,grad+subj+neg,mean,2
33736,E,24,shirt,ugly,sarcastic,grad+subj+neg,nice,1
33736,E,25,story,bedtime,declarative,–grad–subj,approve,1
33736,E,26,story,bedtime,declarative,–grad–subj,mean,2
33736,E,27,story,bedtime,declarative,–grad–subj,nice,2
33736,E,28,tool,wooden,sarcastic,–grad–subj,approve,1
33736,E,29,tool,wooden,sarcastic,–grad–subj,mean,2
33736,E,30,tool,wooden,sarcastic,–grad–subj,nice,2
33736,E,31,hole,careful,declarative,grad+subj+pos,approve,2
33736,E,32,hole,careful,declarative,grad+subj+pos,mean,2
33736,E,33,hole,careful,declarative,grad+subj+pos,nice,3
33736,E,34,solution,helpful,sarcastic,grad+subj+pos,approve,1
33736,E,35,solution,helpful,sarcastic,grad+subj+pos,mean,1
33736,E,36,solution,helpful,sarcastic,grad+subj+pos,nice,1
33736,E,37,novel,tricky,declarative,grad+subj+neg,approve,1
33736,E,38,novel,tricky,declarative,grad+subj+neg,mean,2
33736,E,39,novel,tricky,declarative,grad+subj+neg,nice,3
33736,E,40,video,foolish,sarcastic,grad+subj+neg,approve,1
33736,E,41,video,foolish,sarcastic,grad+subj+neg,mean,1
33736,E,42,video,foolish,sarcastic,grad+subj+neg,nice,2
33700,E,1,book,n/a,declarative,training1 neg,approve,1
33700,E,2,book,n/a,declarative,training1 neg,mean,2
33700,E,3,book,n/a,declarative,training1 neg,nice,3
33700,E,4,recital,n/a,declarative,training2 pos,approve,2
33700,E,5,recital,n/a,declarative,training2 pos,mean,2
33700,E,6,recital,n/a,declarative,training2 pos,nice,1
33700,E,7,cake,lemon,declarative,–grad–subj,approve,1
33700,E,8,cake,lemon,declarative,–grad–subj,mean,2
33700,E,9,cake,lemon,declarative,–grad–subj,nice,3
33700,E,10,gift,birthday,sarcastic,–grad–subj,approve,1
33700,E,11,gift,birthday,sarcastic,–grad–subj,mean,2
33700,E,12,gift,birthday,sarcastic,–grad–subj,nice,2
33700,E,13,bouquet,pretty,declarative,grad+subj+pos,approve,2
33700,E,14,bouquet,pretty,declarative,grad+subj+pos,mean,2
33700,E,15,bouquet,pretty,declarative,grad+subj+pos,nice,4
33700,E,16,question,clever,sarcastic,grad+subj+pos,approve,2
33700,E,17,question,clever,sarcastic,grad+subj+pos,mean,1
33700,E,18,question,clever,sarcastic,grad+subj+pos,nice,5
33700,E,19,dish,nasty,declarative,grad+subj+neg,approve,1
33700,E,20,dish,nasty,declarative,grad+subj+neg,mean,2
33700,E,21,dish,nasty,declarative,grad+subj+neg,nice,1
33700,E,22,shirt,ugly,sarcastic,grad+subj+neg,approve,1
33700,E,23,shirt,ugly,sarcastic,grad+subj+neg,mean,2
33700,E,24,shirt,ugly,sarcastic,grad+subj+neg,nice,1
33700,E,25,story,bedtime,declarative,–grad–subj,approve,1
33700,E,26,story,bedtime,declarative,–grad–subj,mean,2
33700,E,27,story,bedtime,declarative,–grad–subj,nice,3
33700,E,28,tool,wooden,sarcastic,–grad–subj,approve,1
33700,E,29,tool,wooden,sarcastic,–grad–subj,mean,2
33700,E,30,tool,wooden,sarcastic,–grad–subj,nice,2
33700,E,31,hole,careful,declarative,grad+subj+pos,approve,2
33700,E,32,hole,careful,declarative,grad+subj+pos,mean,2
33700,E,33,hole,careful,declarative,grad+subj+pos,nice,4
33700,E,34,solution,helpful,sarcastic,grad+subj+pos,approve,2
33700,E,35,solution,helpful,sarcastic,grad+subj+pos,mean,2
33700,E,36,solution,helpful,sarcastic,grad+subj+pos,nice,4
33700,E,37,novel,tricky,declarative,grad+subj+neg,approve,1
33700,E,38,novel,tricky,declarative,grad+subj+neg,mean,2
33700,E,39,novel,tricky,declarative,grad+subj+neg,nice,3
33700,E,40,video,foolish,sarcastic,grad+subj+neg,approve,1
33700,E,41,video,foolish,sarcastic,grad+subj+neg,mean,2
33700,E,42,video,foolish,sarcastic,grad+subj+neg,nice,2
28744,E,1,book,n/a,declarative,training1 neg,approve,1
28744,E,2,book,n/a,declarative,training1 neg,mean,2
28744,E,3,book,n/a,declarative,training1 neg,nice,3
28744,E,4,recital,n/a,declarative,training2 pos,approve,2
28744,E,5,recital,n/a,declarative,training2 pos,mean,2
28744,E,6,recital,n/a,declarative,training2 pos,nice,1
28744,E,7,cake,lemon,declarative,–grad–subj,approve,1
28744,E,8,cake,lemon,declarative,–grad–subj,mean,2
28744,E,9,cake,lemon,declarative,–grad–subj,nice,4
28744,E,10,gift,birthday,sarcastic,–grad–subj,approve,1
28744,E,11,gift,birthday,sarcastic,–grad–subj,mean,2
28744,E,12,gift,birthday,sarcastic,–grad–subj,nice,1
28744,E,13,bouquet,pretty,declarative,grad+subj+pos,approve,1
28744,E,14,bouquet,pretty,declarative,grad+subj+pos,mean,2
28744,E,15,bouquet,pretty,declarative,grad+subj+pos,nice,4
28744,E,16,question,clever,sarcastic,grad+subj+pos,approve,2
28744,E,17,question,clever,sarcastic,grad+subj+pos,mean,2
28744,E,18,question,clever,sarcastic,grad+subj+pos,nice,5
28744,E,19,dish,nasty,declarative,grad+subj+neg,approve,1
28744,E,20,dish,nasty,declarative,grad+subj+neg,mean,2
28744,E,21,dish,nasty,declarative,grad+subj+neg,nice,2
28744,E,22,shirt,ugly,sarcastic,grad+subj+neg,approve,1
28744,E,23,shirt,ugly,sarcastic,grad+subj+neg,mean,2
28744,E,24,shirt,ugly,sarcastic,grad+subj+neg,nice,3
28744,E,25,story,bedtime,declarative,–grad–subj,approve,1
28744,E,26,story,bedtime,declarative,–grad–subj,mean,2
28744,E,27,story,bedtime,declarative,–grad–subj,nice,3
28744,E,28,tool,wooden,sarcastic,–grad–subj,approve,1
28744,E,29,tool,wooden,sarcastic,–grad–subj,mean,2
28744,E,30,tool,wooden,sarcastic,–grad–subj,nice,2
28744,E,31,hole,careful,declarative,grad+subj+pos,approve,1
28744,E,32,hole,careful,declarative,grad+subj+pos,mean,2
28744,E,33,hole,careful,declarative,grad+subj+pos,nice,4
28744,E,34,solution,helpful,sarcastic,grad+subj+pos,approve,2
28744,E,35,solution,helpful,sarcastic,grad+subj+pos,mean,2
28744,E,36,solution,helpful,sarcastic,grad+subj+pos,nice,4
28744,E,37,novel,tricky,declarative,grad+subj+neg,approve,1
28744,E,38,novel,tricky,declarative,grad+subj+neg,mean,2
28744,E,39,novel,tricky,declarative,grad+subj+neg,nice,5
28744,E,40,video,foolish,sarcastic,grad+subj+neg,approve,1
28744,E,41,video,foolish,sarcastic,grad+subj+neg,mean,2
28744,E,42,video,foolish,sarcastic,grad+subj+neg,nice,2
33205,F,1,book,n/a,declarative,training1 neg,approve,1
33205,F,2,book,n/a,declarative,training1 neg,mean,2
33205,F,3,book,n/a,declarative,training1 neg,nice,4
33205,F,4,recital,n/a,declarative,training2 pos,approve,2
33205,F,5,recital,n/a,declarative,training2 pos,mean,2
33205,F,6,recital,n/a,declarative,training2 pos,nice,1
33205,F,7,cake,lemon,sarcastic,–grad–subj,approve,1
33205,F,8,cake,lemon,sarcastic,–grad–subj,mean,1
33205,F,9,cake,lemon,sarcastic,–grad–subj,nice,1
33205,F,10,gift,awesome,declarative,grad+subj+pos,approve,2
33205,F,11,gift,awesome,declarative,grad+subj+pos,mean,2
33205,F,12,gift,awesome,declarative,grad+subj+pos,nice,5
33205,F,13,bouquet,pretty,sarcastic,grad+subj+pos,approve,1
33205,F,14,bouquet,pretty,sarcastic,grad+subj+pos,mean,1
33205,F,15,bouquet,pretty,sarcastic,grad+subj+pos,nice,2
33205,F,16,question,silly,declarative,grad+subj+neg,approve,1
33205,F,17,question,silly,declarative,grad+subj+neg,mean,2
33205,F,18,question,silly,declarative,grad+subj+neg,nice,1
33205,F,19,dish,nasty,sarcastic,grad+subj+neg,approve,1
33205,F,20,dish,nasty,sarcastic,grad+subj+neg,mean,2
33205,F,21,dish,nasty,sarcastic,grad+subj+neg,nice,1
33205,F,22,shirt,spotted,declarative,–grad–subj,approve,1
33205,F,23,shirt,spotted,declarative,–grad–subj,mean,2
33205,F,24,shirt,spotted,declarative,–grad–subj,nice,2
33205,F,25,story,bedtime,sarcastic,–grad–subj,approve,1
33205,F,26,story,bedtime,sarcastic,–grad–subj,mean,2
33205,F,27,story,bedtime,sarcastic,–grad–subj,nice,1
33205,F,28,tool,useful,declarative,grad+subj+pos,approve,2
33205,F,29,tool,useful,declarative,grad+subj+pos,mean,1
33205,F,30,tool,useful,declarative,grad+subj+pos,nice,2
33205,F,31,hole,careful,sarcastic,grad+subj+pos,approve,1
33205,F,32,hole,careful,sarcastic,grad+subj+pos,mean,2
33205,F,33,hole,careful,sarcastic,grad+subj+pos,nice,2
33205,F,34,solution,bossy,declarative,grad+subj+neg,approve,1
33205,F,35,solution,bossy,declarative,grad+subj+neg,mean,2
33205,F,36,solution,bossy,declarative,grad+subj+neg,nice,2
33205,F,37,novel,tricky,sarcastic,grad+subj+neg,approve,1
33205,F,38,novel,tricky,sarcastic,grad+subj+neg,mean,2
33205,F,39,novel,tricky,sarcastic,grad+subj+neg,nice,2
33205,F,40,video,tiktok,declarative,–grad–subj,approve,1
33205,F,41,video,tiktok,declarative,–grad–subj,mean,2
33205,F,42,video,tiktok,declarative,–grad–subj,nice,2
32071,F,1,book,n/a,declarative,training1 neg,approve,1
32071,F,2,book,n/a,declarative,training1 neg,mean,2
32071,F,3,book,n/a,declarative,training1 neg,nice,3
32071,F,4,recital,n/a,declarative,training2 pos,approve,2
32071,F,5,recital,n/a,declarative,training2 pos,mean,2
32071,F,6,recital,n/a,declarative,training2 pos,nice,2
32071,F,7,cake,lemon,sarcastic,–grad–subj,approve,1
32071,F,8,cake,lemon,sarcastic,–grad–subj,mean,2
32071,F,9,cake,lemon,sarcastic,–grad–subj,nice,4
32071,F,10,gift,awesome,declarative,grad+subj+pos,approve,1
32071,F,11,gift,awesome,declarative,grad+subj+pos,mean,1
32071,F,12,gift,awesome,declarative,grad+subj+pos,nice,4
32071,F,13,bouquet,pretty,sarcastic,grad+subj+pos,approve,1
32071,F,14,bouquet,pretty,sarcastic,grad+subj+pos,mean,1
32071,F,15,bouquet,pretty,sarcastic,grad+subj+pos,nice,5
32071,F,16,question,silly,declarative,grad+subj+neg,approve,1
32071,F,17,question,silly,declarative,grad+subj+neg,mean,2
32071,F,18,question,silly,declarative,grad+subj+neg,nice,2
32071,F,19,dish,nasty,sarcastic,grad+subj+neg,approve,2
32071,F,20,dish,nasty,sarcastic,grad+subj+neg,mean,1
32071,F,21,dish,nasty,sarcastic,grad+subj+neg,nice,4
32071,F,22,shirt,spotted,declarative,–grad–subj,approve,1
32071,F,23,shirt,spotted,declarative,–grad–subj,mean,2
32071,F,24,shirt,spotted,declarative,–grad–subj,nice,3
32071,F,25,story,bedtime,sarcastic,–grad–subj,approve,1
32071,F,26,story,bedtime,sarcastic,–grad–subj,mean,2
32071,F,27,story,bedtime,sarcastic,–grad–subj,nice,2
32071,F,28,tool,useful,declarative,grad+subj+pos,approve,2
32071,F,29,tool,useful,declarative,grad+subj+pos,mean,2
32071,F,30,tool,useful,declarative,grad+subj+pos,nice,4
32071,F,31,hole,careful,sarcastic,grad+subj+pos,approve,1
32071,F,32,hole,careful,sarcastic,grad+subj+pos,mean,2
32071,F,33,hole,careful,sarcastic,grad+subj+pos,nice,4
32071,F,34,solution,bossy,declarative,grad+subj+neg,approve,1
32071,F,35,solution,bossy,declarative,grad+subj+neg,mean,2
32071,F,36,solution,bossy,declarative,grad+subj+neg,nice,2
32071,F,37,novel,tricky,sarcastic,grad+subj+neg,approve,1
32071,F,38,novel,tricky,sarcastic,grad+subj+neg,mean,1
32071,F,39,novel,tricky,sarcastic,grad+subj+neg,nice,2
32071,F,40,video,tiktok,declarative,–grad–subj,approve,1
32071,F,41,video,tiktok,declarative,–grad–subj,mean,2
32071,F,42,video,tiktok,declarative,–grad–subj,nice,2
30142,F,1,book,n/a,declarative,training1 neg,approve,1
30142,F,2,book,n/a,declarative,training1 neg,mean,2
30142,F,3,book,n/a,declarative,training1 neg,nice,3
30142,F,4,recital,n/a,declarative,training2 pos,approve,2
30142,F,5,recital,n/a,declarative,training2 pos,mean,2
30142,F,6,recital,n/a,declarative,training2 pos,nice,1
30142,F,7,cake,lemon,sarcastic,–grad–subj,approve,2
30142,F,8,cake,lemon,sarcastic,–grad–subj,mean,2
